"score","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61"
0,0.5675,0.0712,0.3613,"nl","1
25%
discount
IKEA * Breda
25 rnuventer t / rn
3 December 2017
25% discount
on all BILLY
bookcases
69.
52.45
IKEA
","/Home & Garden/Home Storage & Shelving; /Home & Garden/Home Furnishings",0,0.1,0.072,0.024,0.211985018726592,88,0,0,0,0,0,0,0,0.00624,0.497333333333333,0.338666666666667,2,1,0.0903273666666667,0.242018962528645,175,17.1073333333333,40.3177058679473,74,0.817773766666667,0.324163863755076,256,0.777186666666667,0.416136829364692,2,0,0,0,0,"IKEA Store",NA," 330",2,0,0.541333333333333,4.6,11.8,16.4,15.4,0.443737399193548,0.870148689516129,0.646875,0.183612377279102,0.211012645874586,0.1625,4962,219.333333333333,12019.512195122,2324.08967041845,"shelving,furniture,shelf,product,product design,filing cabinet"
0,0.725,0.0574,0.2176,"nl","customer-
The # 1 p
shunting app
Parkmobille
Download now for free
","",0.2,0.2,0.072,0.024,0,45,1,0,0,1,0,0,0,0.0136666666666667,0.712,0.181333333333333,10,4,0.626591866666667,0.278449892114209,344,72.9765066666667,36.2363742997869,150,0.8233383,0.163771068718753,205,0.928466666666667,0.257715349015609,2,0,0,0,0,"ParkMobile","auto","  76",0,0,0.404,12.8,6.4,19,1.4,0.954473286290323,0.982825100806452,0.967313508064516,0.220593852381552,0.22444873681039,0.045,960,452.315789473684,15467.6875,3597.14703125598,"green,text,product,technology,font,logo,line,area,product design"
1,0.4125,0.0763466666666667,0.511153333333333,"en","NORDSTROM
SPRING 2017
SHOP Now
FREE SHIPPING. FREE RETURNS. ALL THE TIME.
","/Arts & Entertainment",0.2,0.6,0.068,0.024,0.853300733496333,59,1,0,0,1,0,0.403293333333333,0,0.0292266666666667,0.377333333333333,0.490666666666667,6,1,0.547111,0.279268699569228,398,89.44208,68.6340658886455,322,0.422760133333333,0.269947708740393,256,0.232266666666667,0.422280996303117,2,0,0,0,0,"Nordstrom Corporate","retail"," 750",2,0,0.0293333333333333,10.6,5.2,10.6,7.4,0.878654233870968,1,0.993346774193548,0.611904671332928,0.611904671332928,-0.085,-2413,892.346153846154,24931.5063291139,4678.01859182627,"text,advertising,organism,font,graphic design,religion,world,graphics,photo caption,person"
1,0.4425,0.0992133333333333,0.458286666666667,"en","A STAR ALLIANCE MEMBE
Forget
rooftop bars
Air travel
engineered
round you
Discover more
Nonstop you
Lufthansa
","",0.7,0.7,0.076,0.016,0.0533530439457062,93,0,0,0,0,0,0.241386666666667,0.157386666666667,0.0194,0.266666666666667,0.398666666666667,11,2,0.630729666666667,0.326983286261162,398,161.648973333333,120.250617169969,234,0.569106433333333,0.291080419860371,249,0.352746666666667,0.477827897973971,2,0,0,0,0,"Lufthansa Airlines","trav","  28",0,0,0.06,12.2,0.4,12.2,9.8,0.791267641129032,0.847001008064516,0.778477822580645,0.382693515335801,0.451821794415918,0.295,12115,214.951612903226,21970.0634920635,4007.44302627086,"text,human behavior,presentation,advertising,learning,conversation,communication,technology,media,public relations,wine glass,laptop,person"
0,0.4475,0.151293333333333,0.401206666666667,"de","THE VOLVO
SERVICE CHECK
, Checking the drive
Reading the fault memory
Optional emission test
FREE
ow
","/Autos & Vehicles",-0.1,0.1,0.06,0.016,0.381598660438883,106,0,0,0,1,0,0,0.746666666666667,0.00426666666666667,0.552,0.150666666666667,1,5,0.0303114,0.14867101512282,301,10.505,44.0544815612586,138,0.951906166666667,0.144924909827005,241,0.95416,0.209139373601357,2,0,0,0,0,"Volvo Cars Corporate","auto"," 130",2,0,0.524,8.2,8.2,16.2,3.6,0.955040322580645,0.997290826612903,0.989301915322581,0.219108661978757,0.219703877877745,-0.1275,-4514,142.543209876543,17762.0609756098,1731.25227885083,"text,font,product,diagram,material,line,paper,document,paper product,area,book"
0,0.1375,0.147306666666667,0.715193333333333,"en","I T
ORPHIN TIME
POWER RANGERS
IND OUT MORE >
IN CINEMAS MARCH 23
","/Autos & Vehicles/Motor Vehicles (By Type)/Motorcycles",0.6,0.6,0.124,0.024,0.971940622737147,50,0,0,0,0,0,0.49624,0,0,0.0466666666666667,0.786666666666667,22,1,0.333055233333333,0.276502642872419,397,185.897866666667,97.0188726877628,290,0.4006594,0.277234633741052,256,0.251586666666667,0.433927789384257,2,0,0,0,0,"Power Rangers","tech","   2",0,0,0.00133333333333333,17,0,17,9.8,0.769140625,0.781401209677419,0.749080141129032,0.375189012096774,0.480149003418693,-0.07,-8315,976.369047619048,30045.5529411765,4041.41341525427,"motorcycling,helmet,racing,personal protective equipment,pc game,games,motorcycle,advertising,auto race,motorcycle accessories,person"
1,0.585,0.0155866666666667,0.399413333333333,"es","PLAN OF
MAINTENANCE
OF CORTESA
","/Autos & Vehicles",0.4,0.4,0.04,0.028,1,28,0,0,0,0,0,0,0.102506666666667,0,0.196,0.309333333333333,11,2,0.200870066666667,0.249941750071974,387,87.9894533333333,82.4096081777772,229,0.334903266666667,0.309737407017858,256,0.267293333333333,0.442549679273567,2,0,0,0,0,"Lexus Range","auto"," 223",4,0,0.161333333333333,19.2,0,19.2,18.8,0.707762096774194,0.748324092741935,0.716116431451613,0.470382198210685,0.628580855237678,0.2075,6721,483.610526315789,15127.4270833333,2447.89205878635,"car,land vehicle,vehicle,motor vehicle,mode of transport,automotive design,sports car,sky,luxury vehicle,computer wallpaper"
0,0.19,0.0508533333333333,0.759146666666667,"nl","ul
CHICKEN
TEMPORARILY
AVAILABLE
Find a restaurant
SUBWAY
","/Food & Drink/Cooking & Recipes",0.2,0.2,0.092,-0.02,0.636601992658626,52,0,0,0,0,0,0,0.250093333333333,0.0323333333333333,0.153333333333333,0.716,20,1,0.446227466666667,0.330124508715725,399,115.481746666667,80.7038629496492,260,0.6674029,0.241994582528817,256,0.616293333333333,0.486291079165285,2,0,0,0,0,"Subway Corporate","food","  90",0,0,0.00133333333333333,12,3.6,15.6,9.8,0.818560987903226,0.839364919354839,0.812247983870968,0.0784700520833333,0.0934874096759343,0.0625,-334,192.233766233766,35532.6153846154,471.724557281109,"food,cuisine,vegetable,vegetarian food,dish,lunch,fast food,recipe,local food,diet food,apple,orange,bowl,frisbee,hot dog"
1,0.3075,0.196493333333333,0.496006666666667,"nl","SAMSUNG S8
Unlimited Data
25 subscription
31 device
Check n
you!
TELE2
Pay attention! Borrowing money costs money A
Total appliance dollar 744 Total credit amount T44 Duration of the budget 24 months
One-time additional payment Deadline
31
Debit interest rate / APR
0%
","",-0.3,0.9,0.112,0.02,0.462645043088824,196,0,0,0,0,0,0,0,0.0308,0.356,0.402666666666667,8,5,0.621164333333333,0.440611124277096,398,190.133013333333,123.235542278888,240,0.672053066666667,0.243501469516725,256,0.369146666666667,0.482576947469546,2,0,0,0,0,"Tele2","othr","  99",8,0,0.233333333333333,15,4.4,19.4,8.6,0.755720766129032,0.987373991935484,0.439276713709677,0.130026713709677,0.131689425457515,0.5375,23110,749.854166666667,17402.4948453608,10493.0205773128,"text,purple,technology,product,font,line,area,multimedia,media"
0,0.21,0.246,0.544,"en","New KNORR SELECTS
SELECTS
FOUR CHEESE
SALES NO ARTIFICIAL
non
LAVORS OR
PRESERVATIVES
CLICK TO LEARN MORE
","/Food & Drink/Food",-0.7,0.7,0.132,0.032,0.894417344173442,89,0,0,0,0,0,0,0.0687866666666667,0.008,0.158666666666667,0.694666666666667,14,1,0.4964206,0.22736699849729,399,45.4812933333333,50.3438420275313,245,0.577687166666667,0.220270563868446,200,0.291306666666667,0.454367522262349,2,0,0,0,0,"Knorr Selects","cpg","  11",2,0,-Inf,9.4,4.8,13.2,9.8,0.835685483870968,0.871597782258065,0.840209173387097,0.133608227522306,0.153291151310831,0.0825,2813,355.528571428571,32102.1408450704,2139.43538142844,"product,food,natural foods,flavor,dairy product,brand,recipe,junk food,dish,bowl"
0,0.34,0.154213333333333,0.505786666666667,"nl","Exchange Suzuki
Up to 2,000 mr of trade-in value
for your car.
01 - ABC-23 Discover your embroider
NL
","/Autos & Vehicles",0.1,0.2,0.1,0.032,0.111274425038907,69,0,0,0,0,0,0,0.285506666666667,0,0.309333333333333,0.536,16,3,0.3032027,0.364482616088078,399,127.059186666667,103.378231965873,183,0.8305465,0.232275704959555,256,0.686773333333333,0.463808786250784,2,0,0,0,0,"Suzuki Corporate","auto","  25",10,0,0.052,6,8,11.6,9.8,0.178024193548387,0.203276209677419,0.175592237903226,0.0625546034946236,0.307732043970576,0.0275,1660,56.0289855072464,32788.5428571429,502.407874191567,"car,motor vehicle,vehicle,transport,mode of transport,advertising,automotive design,product,automotive exterior,brand,orange"
1,0.2675,0.0791066666666667,0.653393333333333,"nl","KEA
Recycled
filling
SODERHAMN
3-seat sofa and chaise longue
799.-
More information>
","/Home & Garden/Home Furnishings",0.4,0.4,0.076,0.024,0.300859598853868,70,0,0,0,0,0,0,0.635706666666667,0.01536,0.092,0.568,18,3,0.1105682,0.160317712700999,227,155.95756,107.422138340864,245,0.419584,0.297912992285801,256,0.38896,0.487517473919823,2,0,0,0,0,"IKEA Store","retail"," 330",2,0,0.0146666666666667,15.8,0,15.8,14.2,0.956413810483871,0.999004536290323,0.960798891129032,0.557301928082891,0.55785725473516,0.2175,966,359.102564102564,17584.8987341772,2831.79212801371,"furniture,couch,product,line,product design,angle,sofa bed,outdoor furniture,vase,sofa,bed"
0,0.3225,0.129733333333333,0.547766666666667,"es","Buy a
smartphone
Samsung galaxy
S7 and llvate
another free
Sprint
I want it and
","/Internet & Telecom/Mobile & Wireless; /Computers & Electronics",0.5,0.5,0.072,0.04,0.0302158273381295,65,0,0,0,1,0,0.303226666666667,0.05984,0,0.293333333333333,0.574666666666667,13,2,0.1447139,0.24993418325245,387,53.7517466666667,85.3664872736631,221,0.794347533333333,0.215237498629599,222,0.862226666666667,0.34466422191446,2,0,0,0,0,"Sprint Corporate","tele","  64",0,0,0.0306666666666667,3.4,11.2,10,0.4,0.954259072580645,0.981073588709677,0.964579133064516,0.642983574478178,0.655387711867608,0.185,11170,163.277777777778,23902.9726027397,1808.9037347137,"yellow,text,product,product design,font,brand,bottle,person"
0,0.485,0,0.515,"en","","/Autos & Vehicles/Vehicle Parts & Services",0.6,0.6,0,0,NA,0,0,0,0,0,0,0,0.15632,0,0.453333333333333,0.410666666666667,15,1,0.220450233333333,0.270251580665443,328,118.726226666667,114.506809312607,152,0.155535066666667,0.228675797302497,256,0.0824666666666666,0.275076215707359,2,0,0,0,0,"Lexus NX","auto","  72",1,0,0.2,15,0,15,2.8,0.566066028225806,0.617363911290323,0.564226310483871,0.307948420698925,0.498811827298581,-0.375,-2098,275.027027027027,10592.7466666667,2286.13322832631,"car,land vehicle,motor vehicle,vehicle,automotive design,sports car,mode of transport,supercar,automotive lighting,concept car"
1,0.5375,0.10952,0.35298,"en","ALL YOURS
FOR .90
FIND A STORE
BEAN
A LE
","/Food & Drink/Beverages/Coffee & Tea",0,0,0.108,0.024,0.792792792792793,31,0,0,0,0,0,0,0.540173333333333,0,0.521333333333333,0.226666666666667,6,3,0.0871904666666667,0.184585484658096,349,55.2313866666667,102.373275861975,182,0.846964933333333,0.240873157426688,254,0.862293333333333,0.344594143726415,2,0,0,0,0,"The Coffee Bean & Tea Leaf","food","  23",0,0,0.0266666666666667,11.6,5.8,17.4,9.8,0.687273185483871,0.782951108870968,0.602469758064516,0.139398811179088,0.17804280446081,0.35,16229,389.662790697674,18649.7356321839,3837.04079431063,"coffee,espresso,caffeine,cup,drink,coffee cup,instant coffee,ristretto,caf au lait,cappuccino,sink"
0,0.4475,0.07836,0.47414,"en","Goodbye fees.
FASTER, EASIER, NO FEE
INTERNATIONAL PAYMENTS
1 AGILITYFOREX
TRY US TODAY
","/Business & Industrial",0,0.4,0.088,0.028,0.655436447166922,72,0,0,0,0,0,0.03672,0,0,0.330666666666667,0.448,8,1,0.2982461,0.313526901939371,310,100.974173333333,100.275931857135,287,0.772128333333333,0.237072869060321,187,0.596693333333333,0.490564580869494,2,0,0,0,0,"PostMedia Advertising","fin"," 129",4,0,0.198666666666667,10.4,5.6,13.6,5.2,0.688810483870968,0.753540826612903,0.518031754032258,0.111563905474566,0.148052901096328,0.3225,10362,131.898734177215,14661.325,3871.31282077916,"text,water,energy,sky,advertising,product,leisure,font,brand,presentation,person"
0,0.3475,0.0867466666666667,0.565753333333333,"en","Fight pollution
with Turmeric
NEW
LEVE R
ayush
Know More
","/Food & Drink/Food",0.2,0.2,0.092,0.028,0.0688595142944974,47,0,0,0,0,0,0.41184,0.06456,0.0138,0.249333333333333,0.404,18,3,0.720029366666667,0.218343835592717,385,32.3149733333333,29.6150969245783,109,0.836040066666667,0.197743290977934,253,0.775933333333333,0.416968960152198,2,0.5,0,0,0,"Ayush","cpg","  31",0,0,0.00133333333333333,0.4,15.4,10,9.8,0.000126008064516129,0.0115171370967742,0.0115045362903226,0.0114856350806452,0.9972647702407,0,0,0.179487179487179,28880.1772151899,1.10661754993204,"product,junk food,advertising,flavor,food,pizza,bottle,person"
0,0.64,0.0574533333333333,0.302546666666667,"en","HOW MILLENNIALS ARE SHAKING UP THE WAY WE SHOP
GOLDMAN SACHS RESEARCH'S LINDSAY DRUCKER MANN
oldman
achs
SPONSORED BY
LEARN MORE
","/Arts & Entertainment/Visual Art & Design",-0.1,0.1,0.036,0.02,0.934555581341379,107,0,0,0,0,0,0.0808133333333333,0,0,0.532,0.14,8,3,0.0137427,0.0718124829479255,154,9.76803999999999,43.3219316869481,56,0.4103103,0.38444874622645,256,0.314106666666667,0.464162192819247,2,0,0,0,0,"Goldman Sachs","fin","  91",2,0,0.06,0,15.8,-Inf,9.8,0.000138608870967742,0.00100806451612903,0.000882056451612904,0,NA,0,-4,0.0512820512820513,27952.4303797468,1.96562474118899,"black and white,text,monochrome photography,font,monochrome,tree,winter,brand,advertising,computer wallpaper,person"
0,0.165,0.03752,0.79748,"en","REBECCA
FERGUSON
","/Beauty & Fitness/Hair Care; /Beauty & Fitness/Fashion & Style",0.5,0.5,0.056,0.056,1,15,0,0,0,0,0,0.41392,0.240333333333333,0,0.0533333333333333,0.762666666666667,30,1,0.525553133333333,0.277034829676956,397,114.068586666667,136.026157205425,264,0.376323566666667,0.259962464587458,256,0.19568,0.396725895490176,2,0,0,0,0,"20th Century Fox Films",NA," 363",0,0,-Inf,11.2,5.8,17,16.8,0.956224798387097,0.999584173387097,0.978314012096774,0.481869464645737,0.482069922148647,-0.015,-9094,856.904761904762,26031.2,5838.35275570087,"beauty,human hair color,blond,supermodel,fashion model,model,long hair,hair coloring,brown hair,girl,tie,bottle,person"
0,0.3125,0.164693333333333,0.522806666666667,"en","SPONSOR CONTENT
Bringing Innovation to Market
Outgrowing the competition,
one idea at a time
Read more 
For corporations, embracing
innovation means thinking
about the future
Read more >
","",0.8,0.8,0.06,0.02,0.0744818652849741,155,0,0,0,0,0,0,0.0126933333333333,0.00294666666666667,0.310666666666667,0.597333333333333,15,2,0.0652584,0.157238208505957,369,43.2188933333333,83.9159450334263,151,0.9181576,0.209338782515929,236,0.909426666666667,0.287003315139264,2,0,0,0,0,"The Globe and Mail","othr"," 153",2,0,0.406666666666667,0.4,17.2,10,9.8,0,0.0100050403225806,0.0100050403225806,0.0100050403225806,1,0,24,0.413793103448276,27530.0454545455,12.2012898233847,"text,product,water,line,font,area,technology,product design,material,bottle"
0,0.595,0.0220133333333333,0.382986666666667,"nl","ING
For those who want to move forward
","/Home & Garden/Home Improvement/Flooring",0.5,0.5,0.08,0.036,0.460327074500303,20,0,0,0,0,0,0,0.0452133333333333,0.0108,0.554666666666667,0.278666666666667,4,2,0.219586833333333,0.13607001963686,282,20.80132,18.4826066257144,51,0.5731334,0.234671837713985,200,0.3548,0.478455862401988,2,0,0,0,0,"ING Bank",NA," 330",5,0,0.076,19.2,0,19.2,19,0.881287802419355,0.882132056451613,0.838067036290323,0.124656890540995,0.141313185060328,-0.1975,-5742,159.052631578947,15316.1041666667,1825.34202983364,"floor,property,home,flooring,hardwood,door,wood,laminate flooring,wood flooring,interior design,chair,pottedplant"
0,0.4275,0.30952,0.26298,"en","GCTC Great Canadian Theatre Company
OCTOBER 31 TO NOVEMBER 19, 2017
Ordinary Days
Music and Lyrics
by Adam Gwon
Click for Tickets
","/Arts & Entertainment",0.8,0.8,0.192,0.036,0.122943051606789,107,0,0,0,0,0,0,0,0.00512,0.242666666666667,0.48,13,1,0.515228,0.217471330523653,364,160.28316,75.5214942496217,116,0.6301623,0.201207728155195,251,0.251826666666667,0.43406509740937,2,0,0,0,0,NA,"entr","   0",2,0,0.028,5.6,9.2,14.8,9.8,0.972681451612903,1,0.607900705645161,0.240872065812212,0.240872065812212,0.1,6953,223.191780821918,12077.1486486486,2992.59846627318,"text,font,product,advertising,brand,energy,sky,world"
0,0.325,0.112933333333333,0.562066666666667,"en","ENNIFER LOPEZ
RAY LIOTTA
SHADES
OF BLUE
TONIGHT 10/9oc
AFTER CHICAGO JUSTICE NBC
","/Autos & Vehicles/Vehicle Parts & Services",0.1,0.1,0.088,0.02,0.932467532467533,67,0,0,0,0,0,0.39812,0,0,0.173333333333333,0.581333333333333,17,1,0.683049966666667,0.361867291870687,399,195.30364,63.4532075906683,326,0.309312633333333,0.307387806265275,256,0.182173333333333,0.385989891661481,2,0,0,0,0,"NBCUniversal Corp","entr"," 308",0,0,0.00266666666666667,16.2,0.4,16.6,2.6,0.963760080645161,1,0.99406502016129,0.801413312674233,0.801413312674233,-0.35,-20363,1224.35365853659,13215.4457831325,5671.78674315507,"car,motor vehicle,automotive design,film,windshield,computer wallpaper,glass,vehicle,automotive exterior,vehicle door,person"
1,0.1525,0.0534933333333333,0.794006666666667,"en","do
SHAKE TO SEE WHAT'S NEW!
","/Food & Drink/Cooking & Recipes; /Food & Drink/Restaurants",0.4,0.4,0.172,0.044,0.635593220338983,20,0,0,0,0,0,0,0.50832,0.0648,0.121333333333333,0.805333333333333,9,1,0.346631566666667,0.2379037001586,375,79.32568,79.7793647244161,284,0.708865333333333,0.260857086959801,253,0.696373333333333,0.459826416335553,2,0,0,0,0,NA,"food","   0",3,0,0.00133333333333333,0,16,-Inf,9.8,0.00457409274193548,0.00957661290322581,0.00913558467741936,0,NA,0,4,0.30379746835443,38542.6375,1.52816386887224,"dish,meal,lunch,food,salad,vegetarian food,cuisine,vegetable,rice,recipe,carrot,broccoli,bowl,pizza"
0,0.4925,0.07528,0.43222,"ms","#NotHowMesinCuci
LEFT TO
RINSO MATIC
Find Out Here
","",-0.3,0.3,0.072,0.028,0.675168260715551,55,0,0,0,0,0,0.29776,0.01804,0,0.409333333333333,0.28,6,3,0.2084768,0.12584570323869,315,158.360506666667,61.0366574111323,210,0.627947566666667,0.240148782466027,245,0.79976,0.400182555443182,2,0,0,0,0,"Rinso",NA," 200",0,0,0.092,5.6,9.2,14.8,14.8,0.995942540322581,0.995942540322581,0.995866935483871,0.157583885368664,0.158225880498711,0.2625,3199,122.835616438356,17699.6081081081,1511.97858049596,"product,liquid,plastic bottle,product design,brand,bottle,coupon,kite,person"
0,0.16,0.398293333333333,0.441706666666667,"en","EXTRA
Carrington.ca
EXTRA
CARRINGTON WILL PAY
YOUR MORTGAGE
TILMAY 2019!
Pyomotion enas uvne 3o
CARRINGTON
IlI CoMMUNITIES
","/Business & Industrial/Business Services",-0.2,0.5,0.168,0.024,0.705978843063739,104,0,0,0,0,0,0,0,0,0.0813333333333333,0.744,12,1,0.197508566666667,0.291842434605903,383,66.6011066666667,63.3597390319412,191,0.571723066666667,0.419739982167489,256,0.598906666666667,0.490123121502355,2,0,0,0,0,NA,"othr","   0",7,0,0.072,2.2,15,10,9.8,0.627356350806452,0.683833165322581,0.633240927419355,0.213754353005865,0.312582606175633,0.0675,7781,94.3647058823529,26852.5,3824.49965278043,"text,font,advertising,banner,brand,photo caption,media,signage"
1,0.315,0.0316133333333333,0.653386666666667,"en","March down to
the freezer aisle
4
discover
","/Food & Drink/Cooking & Recipes/Desserts",0.2,0.2,0.044,0.02,0,35,0,0,0,0,0,0,0.685973333333333,0,0.4,0.52,10,2,0.5133647,0.199464453871247,393,202.491773333333,109.301036142734,234,0.593039833333333,0.187570882871303,227,0.223213333333333,0.416402993555037,2,0,0,0,0,"Cadbury Ice Cream","food","   4",2,0,0.0226666666666667,17,0,17,9.8,0.836378528225806,0.862449596774194,0.743346774193548,0.401312411053131,0.465316944380464,0.095,1905,328.964285714286,23576.8941176471,2772.70215469593,"ice cream,dessert,frozen dessert,food,gelato,dairy product,frozen yogurt,dondurma,flavor,cream,cake,diningtable"
0,0.32,0.149986666666667,0.530013333333333,"fr","DESTINATION
BURGER
THE BEST
BURGERS ARE ON
DESTINATION BURGER
FIND THE
BURGERS NOW
","/Food & Drink/Restaurants/Fast Food",-0.3,0.3,0.084,0.036,1,87,1,0,0,0,0,0,0.17488,0,0.358666666666667,0.313333333333333,11,2,0.401453933333333,0.292551773022134,399,141.5904,97.3039195607085,240,0.428737733333333,0.352137853967881,256,0.3298,0.470143496320108,2,0,0,0,0,"Hellmann's Product Range","cpg","  71",0,0,0.00266666666666667,0.2,19,9.4,9.4,0.548097278225806,0.55163810483871,0.546925403225807,0.546925403225807,0.991456896157888,0,-64,15.3684210526316,31685.7083333333,31.2332200563394,"fast food,hamburger,junk food,sandwich,cheeseburger,veggie burger,advertising,buffalo burger,patty,whopper"
1,0.1175,0.04588,0.83662,"en","NEW
Special
Blueberry
n Lemon Clusters
OWNT
","/Food & Drink/Cooking & Recipes",0.8,0.8,0.072,0.012,0.341761115954664,37,0,0,0,0,0,0,0.527506666666667,0,0.0893333333333333,0.821333333333333,20,1,0.545153066666667,0.350003956559813,395,114.19732,144.699047620718,215,0.7150046,0.214300723617168,251,0.45004,0.497501053765028,2,0,0,0,0,"Kellogg's Special K Cereal","cpg","   6",0,0,0.102666666666667,2.4,1.6,4,2.2,0.838772681451613,0.956842237903226,0.619304435483871,0.328192204301075,0.342995105463006,0.465,21795,1807.42105263158,28540.8,10969.1449678777,"breakfast cereal,product,vegetarian food,food,cuisine,convenience food,flavor,dish,ingredient,recipe,bowl,cake"
0,0.4175,0.228666666666667,0.353833333333333,"en","Join us for an OPEN HOUSE EVENT
SAVE.
up to
On a pair of Premium
or Ultimate Hearing Aids
LEARN MORE
","",0.7,1.5,0.244,0.032,0.728454810495627,79,0,0,0,0,0,0,0,0,0.250666666666667,0.366666666666667,8,3,0.356888566666667,0.268677165134789,268,163.099653333333,101.882427481878,135,0.922288733333333,0.166944026459475,229,0.844333333333333,0.362541456994456,2,0,0,0,0,"RedPlum Direct Mail Service","heal","  12",4,0,0.172,0,16.6,-Inf,9.8,0,0.00627520161290323,0.00466229838709677,0,NA,0,0,3.24390243902439,24946.156626506,5.64710572903488,"text,product,font,technology,line,area,product design,communication,media"
0,0.5325,0.181733333333333,0.285766666666667,"en","SUMMER
ONLY SN CAYMAN
UP TO 45% OFF ROOM RATES
4TH NIGHT FREE
 RESORT CREDIT
And so much more!
CAYMAN
TAKE ME THERE ISLAND
","",-0.3,0.8,0.104,0.028,0.84035216434336,99,0,0,1,1,0,0,0,0,0.584,0.308,5,2,0.896797066666667,0.222069136188288,396,189.958466666667,39.9538894121621,204,0.698941733333333,0.0899238041651725,126,0.136733333333333,0.343567901208663,2,0,0,0,0,"Cayman Islands Tourism","art","  17",0,0,0.228,3.6,12.8,9.8,5.6,0.97179939516129,0.998097278225806,0.969745463709677,0.310770189292115,0.31136262573978,-0.31,-12696,165.58024691358,29618.8780487805,5779.18692942106,"blue,text,font,product,banner,line,advertising,area,online advertising"
0,0.35,0.04852,0.60148,"en","YES
YOU CAN
","/Beauty & Fitness/Hair Care",0.8,0.8,0.116,0.072,1,9,0,0,0,0,0,0.783813333333333,0,0,0.118666666666667,0.549333333333333,25,1,0.347026333333333,0.271098716153497,390,126.896413333333,126.36711960971,264,0.725238133333333,0.248218817364034,234,0.662253333333333,0.472944857441187,2,1,0,0,0,"Church & Dwight Corporate","cpg","  26",0,0,0.0133333333333333,11.6,3.8,15.4,5.4,0.971005544354839,1,0.990272177419355,0.477052845175195,0.477052845175195,0.11,5984,523.263157894737,20279.3506493507,3268.02055719809,"beauty,hairstyle,smile,girl,long hair,brown hair,hair coloring,product,person"
0,0.7125,0.0705333333333333,0.216966666666667,"en","VASELINE
PETROLEUM JELLY
","",0.1,0.1,0.092,0.068,1,22,0,0,0,0,0,0,0,0,0.714666666666667,0.133333333333333,4,2,0.919828766666667,0.223294391781233,238,204.401213333333,26.3566701902068,80,0.526986033333333,0.158196305063924,169,0.0722666666666667,0.258930665410805,2,0,0,0,0,"Vaseline","cpg"," 284",0,0,0.0933333333333333,12.6,4,16.6,9.8,0.533051915322581,0.61906502016129,0.523462701612903,0.166262840821813,0.268570885782716,-0.0875,6887,149.548780487805,9556.01204819277,2423.78569292314,"product,water,liquid,product design,brand,font"
1,0.6925,0.0544666666666667,0.253033333333333,"es","wve
MOROCCAN
INFUSION
KNOW MS
PRUBALO AND LO CREERS
","",0.3,0.3,0.052,0.02,0.969400244798042,43,0,0,0,0,0,0,0,0,0.721333333333333,0.230666666666667,3,3,0.184205666666667,0.0969012387221637,238,44.2004666666667,38.9091264193523,114,0.6742493,0.123766548825971,179,0.909653333333333,0.286679685872786,2,0,0,0,0,"Suave Professionals Hair Styling Products","cpg"," 149",2,0,0.00133333333333333,16.6,0.8,17.4,14.2,0.971471774193548,0.999798387096774,0.98171622983871,0.275512534006996,0.275568092090078,0.3775,4350,325.674418604651,20747.5172413793,1583.02517177293,"product,liquid"
1,0.5425,0.22032,0.23718,"es","","",NA,NA,0.08,0.032,0.925925925925926,87,0,0,0,0,0,0,0.0462,0,0.594666666666667,0.229333333333333,2,3,0.0005595,0.01528754370514,86,0.69168,11.048147036116,26,0.1347543,0.316168488122523,256,0.12696,0.332930377559359,2,0,0,0,0,"Degree Men","cpg"," 258",0,0,0.581333333333333,1.8,17.2,12.4,12.4,0.901801915322581,0.920085685483871,0.898891129032258,0.184317596326165,0.200326555704682,0.1325,6087,99.1170212765958,17984.2421052632,2480.2643978646,"text,microphone,product,font,technology,brand,product design,audio,audio equipment,cell phone,parking meter"
0,0.3575,0.0270133333333333,0.615486666666667,"en","adidas
ULTRABOOSTX
","/Shopping/Apparel/Footwear",0,0,0.048,0.04,0.597235932872655,17,0,0,0,0,0,0.352546666666667,0,0.0264,0.224,0.506666666666667,18,2,0.0983951,0.184055357789406,299,75.7681333333333,109.975658427012,183,0.7717783,0.277775133311292,256,0.719133333333333,0.449425494751421,2,0,0,0,0,"Adidas Corporate","heal"," 136",6,0,0.0413333333333333,12.8,2,14.8,3,0.873613911290323,0.959135584677419,0.75500252016129,0.117685822517641,0.122699881432532,0.235,695,185.876712328767,21637.4594594595,1165.5839760323,"footwear,shoe,product,electric blue,cobalt blue,sneakers,athletic shoe,sportswear,walking shoe,person"
0,0.265,0.145506666666667,0.589493333333333,"pt","Brazil
smsico
","",0.9,0.9,0.16,0.156,0,12,0,0,0,0,0,0.624786666666667,0.0405066666666667,0,0.108,0.644,28,1,0.529933933333333,0.30867208222954,399,77.82552,99.4482794029135,272,0.4276435,0.285936876699006,256,0.218253333333333,0.413063059072219,2,0,0,0,0,"Jean Paul Gaultier","art","  16",0,0,-Inf,8,1.6,9.6,5.4,0.958694556451613,0.975453629032258,0.939251512096774,0.380214528729839,0.389782268898879,-0.1625,29050,675.276595744681,23137.5,9987.00009906496,"tourism,festival,vacation,spring break,travel,recreation,fun,leisure,person,chair"
